Record ID,Publication,Date,Author,Headline,Story_Link,Body - Length - Words,Pub_Tier,Outlet score,O_Desc,Topic_Prominence,Topic_Sentiment,Topic_State,Topic_Sentiment.1,Narrative_Performance_Description,Narrative_Performance_Prominence,Narrative_Performance_Sentiment,Narrative_Performance_State,Narrative_Performance_Signals,Narrative_Fun_Description,Narrative_Fun_Prominence,Narrative_Fun_Sentiment,Narrative_Fun_State,Narrative_Fun_Signals,Narrative_Innovation_Description,Narrative_Innovation_Prominence,Narrative_Innovation_Sentiment,Narrative_Innovation_State,Narrative_Innovation_Signals,Narrative_Experience_Description,Narrative_Experience_Prominence,Narrative_Experience_Sentiment,Narrative_Experience_State,Narrative_Experience_Signals,Narrative_Sustainability_Description,Narrative_Sustainability_Prominence,Narrative_Sustainability_Sentiment,Narrative_Sustainability_State,Narrative_5_Signals,Entity_BMW_Quality_Score,Enity_BMW_Prominence,Entity_BMW_Sentiment,Entity_BMW_Description,Entity_BMW_State,Entity_BMW_Modifier,Entity_BMW_Signals,Entity_Mercedes_Quality_Score,Entity_Mercedes_Prominence,Entity_Mercedes_Sentiment,Entity_Mercedes_Description,Entity_Mercedes_State,Entity_Mercedes_Modifier,Entity_Mercedes_Signals,Entity_Audi_Quality_score,Entity_Audi_Prominence,Entity_Audi_Sentiment,Entity_Audi_State,Entity_Audi_Modifiers,Entity_Audi_Signals,Entity_Audi_Description,Entity_Tesla_Quality_score,Entity_Tesla_Prominence,Entity_Tesla_Sentiment,Entity_Tesla_Description,Entity_Tesla_State,Entity_Tesla_Modifier,Entity_Tesla_Signals,Topic_Present,Topic_Sentiment_Normalized,Narrative_Performance_Present,Narrative_Performance_Sentiment_Normalized,Narrative_Fun_Present,Narrative_Fun_Sentiment_Normalized,Narrative_Innovation_Present,Narrative_Innovation_Sentiment_Normalized,Narrative_Experience_Present,Narrative_Experience_Sentiment_Normalized,Narrative_Sustainability_Present,Narrative_Sustainability_Sentiment_Normalized,Any_Narrative_Present,tracked_entities_in_article,prominent_tracked_entities_in_article,Central_Narrative_Key,Central_Narrative_Prominence,Central_Narrative_Sentiment,Entity_BMW_Present,Entity_BMW_Sentiment_Normalized,Entity_Mercedes_Present,Entity_Mercedes_Sentiment_Normalized,Entity_Audi_Present,Entity_Audi_Sentiment_Normalized,Entity_Tesla_Present,Entity_Tesla_Sentiment_Normalized,validation_notes,is_valid_row
rec6Lcr22C5msQ8cl,CNET,1/10/25,Omar Gallaga,"Tesla's Model Y Redesign Has Arrived, but Maybe Not Where You Are",https://www.cnet.com/home/electric-vehicles/teslas-model-y-redesign-has-arrived-but-maybe-not-where-you-are/,327,2,3,Tesla unveils redesigned Model Y for China and Asia-Pacific markets.,4,1.25,Healthy,,The article notes improved range and driving features but focuses less on performance.,1.5,1.0,Niche,,Mentions design updates and driving feel but emotional connection is not emphasized.,1.0,0.75,Niche,,"Highlights new lighting, interior tech, and improved range as technical updates.",3.0,1.75,Healthy,,"Describes upgraded interior, new steering wheel, ventilated seats, and rear display.",2.0,1.5,Niche,,References EV market growth and competition but not sustainability practices.,0.75,0.5,Niche,,0.0,0.0,,,Off-Stage,Competitor-Led,,0.0,0.0,,,Off-Stage,Competitor-Led,,0.0,0.0,,Off-Stage,Competitor-Led,,Audi is not mentioned or discussed in the article.,15.0,5.0,1.0,Article focuses on Tesla's Model Y redesign and its market implications.,Leader,Good Story,,True,1.25,True,1.0,True,1.0,True,1.75,True,1.5,True,1.0,True,1,1,Narrative_Innovation,3.0,1.75,False,1.0,False,1.0,False,1.0,True,1.0,,True
recl3fftbxOf7b4Qg,Car and Driver,1/10/25,Drew Dorian,Facelifted 2025 Tesla Model Y Juniper Finally Revealed,https://www.caranddriver.com/news/a63387827/2025-tesla-model-y-juniper-revealed/,430,2,3,The article details the reveal and updates of the facelifted 2025 Tesla Model Y.,4,2.25,Healthy,,Performance aspects are mentioned but not the main focus; no specs discussed.,0.75,0.25,Niche,,Driving enjoyment is implied through design and comfort but not emphasized.,0.5,0.25,Niche,,"Technical innovation is highlighted via new lighting, displays, and interior tech.",2.25,2.0,Niche,,"Interior upgrades, comfort, and entertainment features are a major focus.",3.0,2.25,Healthy,,Sustainability is implied by EV context but not directly discussed.,0.5,0.25,Niche,,0.0,0.0,,,Off-Stage,Competitor-Led,,0.0,0.0,,,Off-Stage,Competitor-Led,,0.0,0.0,,Off-Stage,Competitor-Led,,,30.0,5.0,2.0,Article focuses on the refreshed 2025 Tesla Model Y and its new features.,Leader,Great Story,,True,2.25,True,1.0,True,1.0,True,2.0,True,2.25,True,1.0,True,1,1,Narrative_Experience,3.0,2.25,False,1.0,False,1.0,False,1.0,True,2.0,,True
rechGmOhmIXwAeyBv,Mashable,1/11/25,Isman Fadil,Mercedes Partners with Adidas to Create Historic Collaboration Ahead of 2025 F1 Season,https://id.mashable.com/olahraga/5819/tatap-f1-musim-2025-mercedes-gandeng-adidas-untuk-ciptakan-kolaborasi-bersejarah,639,2,3,Adidas and Mercedes-AMG PETRONAS F1 announce a major partnership for 2025.,4,2.75,Healthy,,The article highlights Mercedes F1's pursuit of performance and excellence.,3.75,2.75,Healthy,,The collaboration aims to energize fans and team members with exciting products.,2.0,1.25,Niche,,Innovation is emphasized through custom gear and new approaches to teamwear.,2.5,2.0,Healthy,,The partnership focuses on apparel and accessories enhancing team and fan experience.,2.25,1.75,Niche,,Sustainability is not discussed or implied in the article.,0.0,0.0,,,0.0,0.0,,BMW is not mentioned or discussed in the article.,Off-Stage,Competitor-Led,,45.0,5.0,3.0,"Mercedes is the main focus, highlighted for its Adidas F1 partnership and achievements.",Leader,Great Story,,0.0,0.0,,Off-Stage,Competitor-Led,,,0.0,0.0,,,Off-Stage,Competitor-Led,,True,2.75,True,2.75,True,1.25,True,2.0,True,1.75,False,1.0,True,1,1,Narrative_Performance,3.75,2.75,False,1.0,True,3.0,False,1.0,False,1.0,,True
recRA56hgK5FPVm5b,Hypebeast,1/12/25,Arthur Parkhouse,Mazda Unveils Euro Spec MAZDA6e,https://hypebeast.com/2025/1/mazda-euro-spec-mazda6e-release-info,217,2,3,Mazda debuts the all-electric MAZDA6e sedan for the European market.,0,2.75,,,The article highlights the MAZDA6e's refined driving performance and handling.,2.0,2.0,Niche,,"Driving experience is described as dynamic and engaging, emphasizing connection.",2.0,1.75,Niche,,"Focus on advanced smart tech, driver-assistance, and EV battery innovation.",3.0,2.75,Healthy,,"Interior features minimalist design, smart controls, and comfort-focused tech.",2.0,2.0,Niche,,Electrification and EV range reflect environmental responsibility and sustainability.,2.0,2.0,Niche,,0.0,0.0,,,Off-Stage,Missed Opportunity,,0.0,0.0,,,Off-Stage,Missed Opportunity,,0.0,0.0,,Off-Stage,Missed Opportunity,,,0.0,0.0,,,Off-Stage,Missed Opportunity,,False,2.75,True,2.0,True,1.75,True,2.75,True,2.0,True,2.0,True,0,0,Narrative_Innovation,3.0,2.75,False,1.0,False,1.0,False,1.0,False,1.0,,True
recBpeZnQAXNn8tZA,Vanity Fair,1/12/25,Katie Herchenroeder,Steve Bannon Vows to Oust Elon Musk From Donald Trump’s Inner Circle Before the Inauguration,https://www.vanityfair.com/news/story/steve-bannon-vows-to-oust-elon-musk-from-donald-trump-inner-circle,1075,2,3,Steve Bannon seeks to remove Elon Musk from Trump's inner circle amid MAGA infighting.,2,-1.0,Risky,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,BMW is not mentioned or discussed in the article.,Absent,Framing Risk,,0.0,0.0,,Mercedes is not mentioned or discussed in the article.,Absent,Framing Risk,,0.0,0.0,,Absent,Framing Risk,,,3.0,1.0,1.0,Tesla is referenced as an employer of H-1B visa holders in the Musk context.,Supporting Player,Low-Heat Visibility,,True,-1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1,0,Narrative_Performance,0.0,0.0,False,1.0,False,1.0,False,1.0,True,1.0,,True
recrYh5ai3sfCqclA,Fox News,1/13/25,Kurt Knutsson,"800,000 VW electric vehicle owners' data exposed by software bug",https://www.foxnews.com/tech/800000-vw-electric-vehicle-owners-data-exposed-software-bug,992,2,3,Volkswagen faces a major data leak exposing EV owners' sensitive information.,2,-2.0,Risky,,Performance and driving dynamics are not discussed or referenced in the article.,0.0,0.0,,,Driving enjoyment or emotional connection to vehicles is not addressed.,0.0,0.0,,,The article highlights technical failures in data security and cloud software.,4.0,-2.0,High Risk,,User experience is discussed in terms of privacy risks and data misuse.,3.0,-2.0,High Risk,,Environmental responsibility or sustainability is not mentioned or implied.,0.0,0.0,,,0.0,0.0,,BMW is not mentioned or discussed in the article.,Off-Stage,Reporter-Led Risk,,0.0,0.0,,Mercedes is not mentioned or discussed in the article.,Off-Stage,Reporter-Led Risk,,-3.75,1.0,-1.25,Under Fire,Peripheral Hit,,Audi is mentioned as an affected brand in the Volkswagen data breach.,0.0,0.0,,Tesla is not mentioned or referenced anywhere in the article.,Off-Stage,Reporter-Led Risk,,True,-2.0,False,1.0,False,1.0,True,-2.0,True,-2.0,False,1.0,True,1,0,Narrative_Innovation,4.0,-2.0,False,1.0,False,1.0,True,-1.25,False,1.0,,True
recXUe7bVpSwvOGjp,ZDNet,1/13/25,Sabrina Ortiz,Wanted: Humans to build robots for OpenAI - and not everyone is thrilled,https://www.zdnet.com/article/wanted-humans-to-build-robots-for-openai-and-not-everyone-is-thrilled/,290,2,3,"OpenAI is hiring for robotics hardware roles, sparking mixed public reactions.",2,1.0,Niche,,Performance aspects like power or control are not discussed or implied.,0.0,0.0,,,Driving enjoyment or emotional connection to vehicles is not addressed.,0.0,0.0,,,The article focuses on OpenAI advancing robotics and integrating AI into hardware.,4.0,1.0,Healthy,,"Interior design, comfort, or in-car experience is not mentioned or relevant.",0.0,0.0,,,Environmental responsibility or sustainability is not discussed in the article.,0.0,0.0,,,0.0,0.0,,,Off-Stage,Missed Opportunity,,0.0,0.0,,,Off-Stage,Missed Opportunity,,0.0,0.0,,Off-Stage,Missed Opportunity,,,-3.0,1.0,-1.0,Tesla is referenced as an example of robotics ambitions with Optimus robot.,Under Fire,Peripheral Hit,,True,1.0,False,1.0,False,1.0,True,1.0,False,1.0,False,1.0,True,1,0,Narrative_Innovation,4.0,1.0,False,1.0,False,1.0,False,1.0,True,-1.0,,True
rectplFmjzOsTDSqh,TechCrunch,1/13/25,Charles Rollet,The first AI chip startup to go public in 2025 will be Blaize,https://techcrunch.com/2025/01/13/the-first-ai-chip-startup-to-go-public-in-2025-will-be-blaize/,456,2,3,"Blaize, an AI chip startup, is going public to target edge computing markets.",2,1.0,Niche,,,0.0,0.0,,,,0.0,0.0,,,The article highlights Blaize's technical innovation in AI chips for edge devices.,4.0,2.0,Healthy,,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,BMW is not mentioned or discussed in the article.,Off-Stage,Missed Opportunity,,0.75,0.25,1.0,Mercedes is mentioned as an investor in Blaize but not discussed further.,Supporting Player,Low-Heat Visibility,,0.0,0.0,,Off-Stage,Missed Opportunity,,,0.0,0.0,,,Off-Stage,Missed Opportunity,,True,1.0,False,1.0,False,1.0,True,2.0,False,1.0,False,1.0,True,1,0,Narrative_Innovation,4.0,2.0,False,1.0,True,1.0,False,1.0,False,1.0,,True
recleUoViKYNQZwZS,Autoweek,1/13/25,Mark Vaughn,Which Quarter Million-Dollar Sedan Should You Buy? We Pick for You,https://www.autoweek.com/news/g63405121/shopping-for-quarter-million-dollar-sedan/,690,2,3,Comparison of ultra-luxury sedans focusing on performance and driving feel.,3,2.5,Healthy,,"Highlights high-output engines, acceleration, and handling in luxury sedans.",5.0,2.75,Healthy,,"Discusses emotional driving connection, steering feedback, and road enjoyment.",4.0,2.0,Healthy,,"Explores hybrid powertrains, F1-derived batteries, and advanced suspension systems.",3.0,2.25,Healthy,,"Mentions comfort, interior quality, and ride experience but not as main focus.",2.0,2.0,Niche,,References hybrid systems but does not discuss sustainability or environmental impact.,0.25,0.25,Niche,,0.0,0.0,,BMW is not mentioned or discussed in the article.,Off-Stage,Competitor-Led,,12.0,4.0,1.0,"Mercedes is a primary focus, highlighted through AMG S 63 E Performance coverage.",Leader,Good Story,,0.0,0.0,,Off-Stage,Competitor-Led,,,0.0,0.0,,,Off-Stage,Competitor-Led,,True,2.5,True,2.75,True,2.0,True,2.25,True,2.0,True,1.0,True,1,1,Narrative_Performance,5.0,2.75,False,1.0,True,1.0,False,1.0,False,1.0,,True
rec1fPraluGjJrgl3,Inside EVs,1/13/25,Tim Levin,Mercedes Taps Google For AI-Powered ‘Conversational Navigation’,https://insideevs.com/news/746985/mercedes-google-gemini-navigation-assistant/,686,2,3,Mercedes introduces AI-powered conversational navigation with Google Cloud.,4,2.25,Healthy,,Performance aspects are not discussed or implied in the article.,0.0,0.0,,,Driving enjoyment or emotional connection is not addressed in the article.,0.0,0.0,,,The article focuses on Mercedes integrating advanced AI for smarter navigation.,5.0,2.75,Healthy,,Highlights enhanced in-car experience via natural voice assistant and infotainment.,4.0,2.0,Healthy,,Environmental responsibility or sustainability is not mentioned or implied.,0.0,0.0,,,0.0,0.0,,,Off-Stage,Competitor-Led,,41.25,5.0,2.75,Mercedes is highlighted for launching AI-powered conversational navigation.,Leader,Great Story,,0.0,0.0,,Off-Stage,Competitor-Led,,,0.0,0.0,,,Off-Stage,Competitor-Led,,True,2.25,False,1.0,False,1.0,True,2.75,True,2.0,False,1.0,True,1,1,Narrative_Innovation,5.0,2.75,False,1.0,True,2.75,False,1.0,False,1.0,,True
rechy6PgkgkBS6XHU,The Verge,1/13/25,Umar Shakir,Mercedes-Benz’s Virtual Assistant uses Google’s conversational AI agent,https://www.theverge.com/2025/1/13/24342683/mercedes-benz-mbux-virtual-assistant-google-automotive-ai-agent,249,2,3,Mercedes integrates Google conversational AI into its next-gen in-car assistant.,4,2.5,Healthy,,Performance aspects are not discussed or referenced in the article.,0.0,0.0,,,Driving enjoyment or emotional connection is not addressed in this article.,0.0,0.0,,,The article focuses on technical innovation via AI-powered virtual assistants in cars.,5.0,2.75,Healthy,,Highlights enhanced in-car experience through conversational AI and new assistant features.,4.0,2.5,Healthy,,Environmental responsibility or sustainability is not mentioned or implied.,0.0,0.0,,,0.0,0.0,,BMW is not mentioned or referenced in the article.,Off-Stage,Competitor-Led,,33.75,5.0,2.25,"Mercedes is the main focus, highlighting its new AI-powered virtual assistant.",Leader,Great Story,,0.0,0.0,,Off-Stage,Competitor-Led,,Audi is not mentioned or discussed in the article content.,0.0,0.0,,Tesla is not mentioned or discussed in the article content.,Off-Stage,Competitor-Led,,True,2.5,False,1.0,False,1.0,True,2.75,True,2.5,False,1.0,True,1,1,Narrative_Innovation,5.0,2.75,False,1.0,True,2.25,False,1.0,False,1.0,,True
recOh7nc5b51jdtIm,Bloomberg,1/13/25,David Welch,Mercedes Readies Car You Can Talk to With Help From Google AI,https://www.bloomberg.com/news/articles/2025-01-13/mercedes-readies-car-you-can-talk-to-with-help-from-google-ai?sref=hsVjBwkB,299,2,3,Mercedes launches AI-powered virtual assistant for in-car navigation and help.,4,2.75,Healthy,,Performance aspects are not discussed or implied in the article.,0.0,0.0,,,Driving enjoyment or emotional connection is not addressed in the article.,0.0,0.0,,,The article highlights Mercedes integrating advanced AI for smarter in-car assistance.,5.0,2.75,Healthy,,Focuses on enhanced user experience with conversational AI and intuitive features.,4.0,2.5,Healthy,,Sustainability or environmental responsibility is not mentioned in the article.,0.0,0.0,,,0.0,0.0,,,Off-Stage,Competitor-Led,,41.25,5.0,2.75,Mercedes is launching an AI-powered virtual assistant in new vehicles.,Leader,Great Story,,0.0,0.0,,Off-Stage,Competitor-Led,,,0.0,0.0,,,Off-Stage,Competitor-Led,,True,2.75,False,1.0,False,1.0,True,2.75,True,2.5,False,1.0,True,1,1,Narrative_Innovation,5.0,2.75,False,1.0,True,2.75,False,1.0,False,1.0,,True
recwAhK1yjtSOQglK,TechCrunch,1/14/25,Jagmeet Singh,Accel doubles down on Sarla Aviation’s ambition to develop electric air taxis in India,https://techcrunch.com/2025/01/14/accel-doubles-down-on-sarla-aviations-ambition-to-develop-electric-air-taxis-in-india/,626,2,3,Sarla Aviation raises funds to develop electric air taxis for India.,2,2.0,Niche,,"The article highlights air taxi performance, payload capacity, and usability.",2.0,1.75,Niche,,The excitement of flying taxis is implied but not a major narrative focus.,1.0,1.0,Niche,,"Technical innovation is central, with focus on electric aircraft and R&D.",4.0,2.75,Healthy,,Passenger experience is mentioned in terms of pricing and service plans.,1.75,1.25,Niche,,Sustainability is implied via electric propulsion but not deeply discussed.,1.0,1.0,Niche,,0.0,0.0,,BMW is not mentioned or discussed in the article.,Off-Stage,Missed Opportunity,,0.0,0.0,,Mercedes is not mentioned or discussed in the article.,Off-Stage,Missed Opportunity,,0.0,0.0,,Off-Stage,Missed Opportunity,,,0.0,0.0,,,Off-Stage,Missed Opportunity,,True,2.0,True,1.75,True,1.0,True,2.75,True,1.25,True,1.0,True,0,0,Narrative_Innovation,4.0,2.75,False,1.0,False,1.0,False,1.0,False,1.0,,True
recF5cuVrOfKbXzG1,Car and Driver,1/14/25,Jack Fitzgerald,2025 Tesla Model Y Is Going into Production Almost Immediately in Europe,https://www.caranddriver.com/news/a63411772/2025-tesla-model-y-production-start-europe/,232,2,3,The article covers the imminent production and updates of the 2025 Tesla Model Y.,4,1.25,Healthy,,Performance is referenced through Model Y's sales and usability but not deeply explored.,1.0,1.0,Niche,,Driving enjoyment is implied by appreciation for retained features like turn-signal stalk.,0.75,1.0,Niche,,"Technical innovation is discussed via new design, improved materials, and updated features.",2.25,2.0,Niche,,Interior quality and comfort are highlighted with mentions of improved materials.,1.75,1.25,Niche,,Sustainability is not discussed or implied in the article.,0.0,0.0,,,0.0,0.0,,,Off-Stage,Competitor-Led,,0.0,0.0,,,Off-Stage,Competitor-Led,,0.0,0.0,,Off-Stage,Competitor-Led,,Audi is not mentioned or referenced in the article content.,15.0,5.0,1.0,Article focuses on Tesla Model Y facelift production and market rollout.,Leader,Good Story,,True,1.25,True,1.0,True,1.0,True,2.0,True,1.25,False,1.0,True,1,1,Narrative_Innovation,2.25,2.0,False,1.0,False,1.0,False,1.0,True,1.0,,True
recAFtlm1vRuh65qR,Autoweek,1/15/25,Jay Ramey,China Is Getting the Updated Tesla Model Y First,https://www.autoweek.com/news/a63432235/2025-tesla-model-y-juniper/,712,2,3,The article covers the rollout of the updated Tesla Model Y Juniper in China.,4,1.0,Healthy,,"Performance changes are minor, with a small range bump and suspension tweaks.",1.25,0.25,Niche,,Driving enjoyment is not a focus; updates center on styling and features.,0.5,0.25,Niche,,"Technical innovation is discussed via new screens, lighting, and cabin updates.",2.25,1.25,Niche,,"Interior improvements include sound insulation, new materials, and rear screens.",2.0,1.0,Niche,,Sustainability is implied through EV context but not directly discussed.,0.75,0.25,Niche,,0.0,0.0,,BMW is not mentioned or discussed in the article content.,Off-Stage,Competitor-Led,,0.0,0.0,,Mercedes is not mentioned or discussed in the article content.,Off-Stage,Competitor-Led,,0.0,0.0,,Off-Stage,Competitor-Led,,,15.0,5.0,1.0,Article focuses on Tesla's Model Y Juniper update and global rollout timing.,Leader,Good Story,,True,1.0,True,1.0,True,1.0,True,1.25,True,1.0,True,1.0,True,1,1,Narrative_Innovation,2.25,1.25,False,1.0,False,1.0,False,1.0,True,1.0,,True
recopKH6wA8HOxpLW,ZDNet,1/16/25,Artie Beaty,Android Automotive users are about to see a lot more apps in their vehicles,https://www.zdnet.com/article/android-automotive-users-are-about-to-see-a-lot-more-apps-in-their-vehicles/,349,2,3,Google expands Android Automotive app offerings for in-car infotainment systems.,2,2.0,Niche,,Performance aspects are not discussed or implied in the article.,0.0,0.0,,,Driving enjoyment or emotional connection is not addressed in the article.,0.0,0.0,,,The article highlights Google enabling more apps in cars via technical innovation.,3.0,2.0,Healthy,,Focuses on enhancing in-car experience through expanded infotainment options.,4.0,2.0,Healthy,,Environmental responsibility or sustainability is not mentioned or implied.,0.0,0.0,,,0.0,0.0,,BMW is not mentioned or discussed in the article content.,Off-Stage,Missed Opportunity,,0.0,0.0,,Mercedes is not mentioned or discussed in the article content.,Off-Stage,Missed Opportunity,,0.02,0.5,1.0,Supporting Player,Low-Heat Visibility,,Audi is listed as a manufacturer adopting Android Automotive OS for infotainment.,0.0,0.0,,Tesla is not mentioned or referenced in the article content.,Off-Stage,Missed Opportunity,,True,2.0,False,1.0,False,1.0,True,2.0,True,2.0,False,1.0,True,1,0,Narrative_Experience,4.0,2.0,False,1.0,False,1.0,True,1.0,False,1.0,,True
recWRoRSwZqiiMzRh,Autoweek,1/16/25,Jay Ramey,Amazon Places Its Largest-Ever Order for EV Trucks,https://www.autoweek.com/news/a63445672/amazon-mercedes-benz-eactros-600-electric-semi/,493,2,3,Amazon orders over 200 Mercedes-Benz electric semis for its logistics fleet.,3,2.25,Healthy,,"Performance is discussed via truck range, charging speed, and heavy-duty capacity.",2.0,1.25,Niche,,Driving enjoyment or emotional connection is not addressed in the article.,0.0,0.0,,,"Focus on advanced battery, charging tech, and logistics innovation in e-trucks.",4.0,2.75,Healthy,,Interior experience and cabin features are not discussed for these trucks.,0.0,0.0,,,"Highlights shift to electric trucks, reduced emissions, and sustainability goals.",3.0,2.0,Healthy,,0.0,0.0,,,Off-Stage,Competitor-Led,,24.0,4.0,2.0,Article covers Amazon's record order of Mercedes-Benz electric semis.,Leader,Great Story,,0.0,0.0,,Off-Stage,Competitor-Led,,,0.0,0.0,,,Off-Stage,Competitor-Led,,True,2.25,True,1.25,False,1.0,True,2.75,False,1.0,True,2.0,True,1,1,Narrative_Innovation,4.0,2.75,False,1.0,True,2.0,False,1.0,False,1.0,,True
recBq2PEyBYapqFov,CNET,1/16/25,Samantha Kelly,Tesla Offers Cybertruck Discounts Amid Production Challenges,https://www.cnet.com/home/electric-vehicles/tesla-offers-cybertruck-discounts-amid-production-challenges/,205,2,3,Tesla discounts Cybertruck amid production issues and market competition.,4,-1.5,Risky,,Performance is referenced through criticism of Cybertruck quality and recalls.,1.25,-1.25,Ambient Risk,,Fun to drive is not discussed or implied in the article.,0.0,0.0,,,Technical innovation is implied via Cybertruck features but overshadowed by issues.,1.5,-1.0,Ambient Risk,,In-car experience is not addressed or referenced in the article.,0.0,0.0,,,Sustainability is not mentioned or implied in the article.,0.0,0.0,,,0.0,0.0,,BMW is not mentioned or discussed in the article.,Off-Stage,Overlooked,,1.5,0.5,1.0,Mercedes is mentioned as a legacy automaker competitor to Tesla.,Supporting Player,Low-Heat Visibility,,0.0,0.0,,Off-Stage,Overlooked,,,-26.25,5.0,-1.75,Tesla is discussed for Cybertruck discounts and production challenges.,Under Fire,Soft Target,,True,-1.5,True,-1.25,False,1.0,True,-1.0,False,1.0,False,1.0,True,2,1,Narrative_Innovation,1.5,-1.0,False,1.0,True,1.0,False,1.0,True,-1.75,,True
recHRu91vT73IK4vq,Road and Track,1/17/25,Zac Palmer,Tesla Cybertruck Illegally Driving Around Great Britain Seized by Police,https://www.roadandtrack.com/news/a63456202/tesla-cybertruck-illegally-driving-around-great-britain-seized-by-police/,304,2,3,Police seize an illegally imported Tesla Cybertruck in the UK due to noncompliance.,4,-1.0,Risky,,The article notes the Cybertruck's ostentatious design and performance features.,1.0,0.25,Niche,,The truck's attention-grabbing presence and owner modifications are highlighted.,1.0,0.25,Niche,,"Discussion centers on regulatory noncompliance, not technical innovation.",0.5,-1.0,Ambient Risk,,Interior quality or in-car experience is not discussed in the article.,0.0,0.0,,,Sustainability or environmental responsibility is not addressed.,0.0,0.0,,,0.0,0.0,,,Off-Stage,Competitor-Led,,0.0,0.0,,,Off-Stage,Competitor-Led,,0.0,0.0,,Off-Stage,Competitor-Led,,Audi is not mentioned or referenced in the article in any context.,-26.25,5.0,-1.75,"Tesla is the article focus, with coverage of Cybertruck seizure in the UK.",Under Fire,Soft Target,,True,-1.0,True,1.0,True,1.0,True,-1.0,False,1.0,False,1.0,True,1,1,Narrative_Performance,1.0,0.25,False,1.0,False,1.0,False,1.0,True,-1.75,,True
recXHlwefhtp89bTk,CNET,1/20/25,Abrar Al-Heeti,"Self-driving cars evolve ""slowly and steadily"" -- what's needed for their further adoption",https://japan.cnet.com/article/35227865/,548,2,3,"The article examines the slow, steady progress and challenges of self-driving cars.",0,1.0,,,"Performance aspects like power, control, or luxury driving are not discussed.",0.0,0.0,,,The emotional or fun aspects of driving are not addressed in the article.,0.0,0.0,,,Focuses on the technical innovation of autonomous vehicles and industry challenges.,4.0,1.0,Healthy,,In-car experience details like interior or infotainment are not discussed.,0.0,0.0,,,Environmental responsibility or sustainability is not mentioned in the article.,0.0,0.0,,,0.0,0.0,,,Off-Stage,Missed Opportunity,,0.0,0.0,,,Off-Stage,Missed Opportunity,,0.0,0.0,,Off-Stage,Missed Opportunity,,,0.0,0.0,,,Off-Stage,Missed Opportunity,,False,1.0,False,1.0,False,1.0,True,1.0,False,1.0,False,1.0,True,0,0,Narrative_Innovation,4.0,1.0,False,1.0,False,1.0,False,1.0,False,1.0,,True
recWbgkZ3UGpQXxSe,Mashable,1/21/25,Badar Shaikh,Decoding the EV story; How manufacturers like BYD have reshaped the auto industry,https://me.mashable.com/mobility/51596/decoding-the-ev-story,980,2,3,"The article explores the rise, impact, and challenges of electric vehicles globally.",2,1.0,Niche,,Performance is discussed in terms of EV range and comparison to ICE vehicles.,1.25,0.75,Niche,,Driving enjoyment is briefly mentioned as EVs offer a new experience for drivers.,1.0,0.75,Niche,,"Technical innovation is central, highlighting EV tech, batteries, and hybrid advances.",3.75,2.0,Healthy,,In-car experience is not directly discussed beyond general mentions of EV usability.,0.25,0.25,Niche,,"Sustainability is a major focus, weighing EV benefits and environmental drawbacks.",4.0,0.25,Healthy,,0.0,0.0,,BMW is not mentioned or discussed in the article.,Off-Stage,Missed Opportunity,,1.5,0.5,1.0,Mercedes is listed as a mainstream brand releasing EVs but not discussed in detail.,Supporting Player,Low-Heat Visibility,,0.02,0.5,1.0,Supporting Player,Low-Heat Visibility,,Audi is listed among mainstream brands releasing EVs but not discussed in detail.,1.5,0.5,1.0,Tesla is named as a serious EV player but receives no detailed coverage.,Supporting Player,Low-Heat Visibility,,True,1.0,True,1.0,True,1.0,True,2.0,True,1.0,True,1.0,True,3,0,Narrative_Sustainability,4.0,0.25,False,1.0,True,1.0,True,1.0,True,1.0,,True
rec2tXsN0ya5oVKI7,CNBC,1/21/25,Lora Kolodny,"Tesla brand value shed $15 billion in 2024 with aging lineup, Musk at helm, researchers found",https://www.cnbc.com/2025/01/21/tesla-lost-15-billion-in-brand-value-in-2024-brand-finance-found.html,1150,2,3,"Tesla's brand value decline, causes, and Musk's impact on public perception.",4,-2.25,High Risk,,Performance and driving dynamics are not discussed or referenced in the article.,0.0,0.0,,,Driving enjoyment or emotional connection to vehicles is not addressed.,0.0,0.0,,,Aging product lineup and lack of new models are cited as factors in brand decline.,2.25,-1.75,Risky,,"Interior quality, comfort, or in-car experience are not mentioned in the article.",0.0,0.0,,,Environmental responsibility and sustainability are not discussed or implied.,0.0,0.0,,,0.0,0.0,,BMW is not mentioned or discussed in the article.,Off-Stage,Innocent Bystander,,3.75,1.25,1.0,Mercedes is referenced as a competitor with high brand value and scores.,Supporting Player,Low-Heat Visibility,,0.0,0.0,,Off-Stage,Innocent Bystander,,Audi is not mentioned or discussed in the article.,-30.0,5.0,-2.0,"Tesla is the main focus, with coverage of brand value decline and reputation issues.",Under Fire,Body Blow,,True,-2.25,False,1.0,False,1.0,True,-1.75,False,1.0,False,1.0,True,2,1,Narrative_Innovation,2.25,-1.75,False,1.0,True,1.0,False,1.0,True,-2.0,,True
